,Flow Duration,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Avg Bwd Segment Size,Init_Win_bytes_forward,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
262,106223998,0,0,0,4828363,7134035,15040424,7,106223331,9656666,7456177,15040585,33,10622385,7097521,15041091,140,392,360,0,157,14,32,1025,0,10,22,14,0,29200,32,0,0,0,0,1540543001618169,36592385,1540543072042220,1540542965819064,15
263,37,0,0,0,37,0,37,37,0,0,0,0,0,0,0,0,0,24,20,27027,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
264,308,0,0,0,308,0,308,308,0,0,0,0,0,0,0,0,0,32,32,3246,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
265,106264198,0,0,0,4830190,7132364,15034600,5,106263884,9660353,7450274,15034740,96,10626385,7090010,15034695,249,392,360,0,167,14,33,1151,0,10,22,14,0,29200,32,0,0,0,0,1540543001595096,36606667,1540543072023870,1540542965760291,15
266,178,0,0,0,178,0,178,178,0,0,0,0,0,0,0,0,0,24,20,5617,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
267,141,0,0,0,141,0,141,141,0,0,0,0,0,0,0,0,0,24,20,7092,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
268,141,0,0,0,141,0,141,141,0,0,0,0,0,0,0,0,0,24,20,7092,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
269,193,0,0,0,193,0,193,193,0,0,0,0,0,0,0,0,0,24,20,5181,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
270,106262378,0,0,0,4830108,7132406,15034204,21,106261876,9660170,7450531,15034505,90,10626208,7090339,15034362,277,392,360,0,152,13,31,963,0,10,22,14,0,29200,32,0,0,0,0,1540543001595981,36606051,1540543072024485,1540542965762801,15
271,167,0,0,0,167,0,167,167,0,0,0,0,0,0,0,0,0,24,20,5988,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
272,108,0,0,0,108,0,108,108,0,0,0,0,0,0,0,0,0,24,20,9259,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
273,96,0,0,0,96,0,96,96,0,0,0,0,0,0,0,0,0,24,20,10416,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
274,316,0,0,0,316,0,316,316,0,0,0,0,0,0,0,0,0,32,32,3164,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
275,152,0,0,0,152,0,152,152,0,0,0,0,0,0,0,0,0,24,20,6578,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
276,229,0,0,0,229,0,229,229,0,0,0,0,0,0,0,0,0,24,20,4366,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
277,140,0,0,0,140,0,140,140,0,0,0,0,0,0,0,0,0,24,20,7142,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
278,106219404,0,0,0,4828154,7134105,15041153,12,106219251,9656295,7456766,15041499,46,10621926,7098195,15041306,165,392,360,0,164,14,33,1122,0,10,22,15,0,29200,32,0,0,0,0,1540543001620567,36590951,1540543072043815,1540542965824922,15
279,109,0,0,0,109,0,109,109,0,0,0,0,0,0,0,0,0,24,20,9174,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
280,11,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,32,32,90909,0,0,0,0,1,0,2,0,0,235,32,0,0,0,0,0,0,0,0,15
281,87,0,0,0,87,0,87,87,0,0,0,0,0,0,0,0,0,24,20,11494,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
282,35,0,0,0,35,0,35,35,0,0,0,0,0,0,0,0,0,24,20,28571,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
283,238,0,0,0,238,0,238,238,0,0,0,0,0,0,0,0,0,24,20,4201,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
284,140,0,0,0,140,0,140,140,0,0,0,0,0,0,0,0,0,24,20,7142,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
285,106234353,0,0,0,4828834,7133434,15034482,7,106233753,9657613,7454301,15034708,185,10623415,7095174,15035082,123,392,360,0,156,14,31,1017,0,10,22,14,0,29200,32,0,0,0,0,1540543001610011,36596562,1540543072033606,1540542965800090,15
286,270,0,0,0,270,0,270,270,0,0,0,0,0,0,0,0,0,32,32,3703,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
287,112,0,0,0,112,0,112,112,0,0,0,0,0,0,0,0,0,24,20,8928,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
288,192,0,0,0,192,0,192,192,0,0,0,0,0,0,0,0,0,24,20,5208,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
289,106247559,0,0,0,4829434,7133076,15033195,6,106247277,9658843,7452691,15033289,100,10624730,7093034,15033477,203,392,360,0,115,12,24,579,0,10,22,13,0,29200,32,0,0,0,0,1540543001604439,36600879,1540543072031481,1540542965784309,15
290,416,0,0,0,416,0,416,416,0,0,0,0,0,0,0,0,0,32,32,2403,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
291,92,0,0,0,92,0,92,92,0,0,0,0,0,0,0,0,0,24,20,10869,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
292,296,0,0,0,296,0,296,296,0,0,0,0,0,0,0,0,0,24,20,3378,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
293,221,0,0,0,221,0,221,221,0,0,0,0,0,0,0,0,0,24,20,4524,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
294,77,0,0,0,77,0,77,77,0,0,0,0,0,0,0,0,0,24,20,12987,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
295,79,0,0,0,79,0,79,79,0,0,0,0,0,0,0,0,0,24,20,12658,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
296,126,0,0,0,126,0,126,126,0,0,0,0,0,0,0,0,0,24,20,7936,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
297,88,0,0,0,88,0,88,88,0,0,0,0,0,0,0,0,0,24,20,11363,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
298,192,0,0,0,192,0,192,192,0,0,0,0,0,0,0,0,0,24,20,5208,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
299,110,0,0,0,110,0,110,110,0,0,0,0,0,0,0,0,0,24,20,9090,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
300,265,0,0,0,265,0,265,265,0,0,0,0,0,0,0,0,0,32,32,3773,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
301,298,0,0,0,298,0,298,298,0,0,0,0,0,0,0,0,0,32,32,3355,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
302,229,0,0,0,229,0,229,229,0,0,0,0,0,0,0,0,0,24,20,4366,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
303,299,0,0,0,299,0,299,299,0,0,0,0,0,0,0,0,0,24,20,3344,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
304,47,0,0,0,47,0,47,47,0,0,0,0,0,0,0,0,0,24,20,21276,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
305,299,0,0,0,299,0,299,299,0,0,0,0,0,0,0,0,0,24,20,3344,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
306,124,0,0,0,124,0,124,124,0,0,0,0,0,0,0,0,0,24,20,8064,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
307,290,0,0,0,290,0,290,290,0,0,0,0,0,0,0,0,0,32,32,3448,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
308,143,0,0,0,143,0,143,143,0,0,0,0,0,0,0,0,0,24,20,6993,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
309,313,0,0,0,313,0,313,313,0,0,0,0,0,0,0,0,0,32,32,3194,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
310,106271588,0,0,0,4830526,7131940,15036830,7,106270904,9660991,7449022,15037074,41,10627149,7088436,15037008,126,392,360,0,168,14,34,1168,0,10,22,15,0,29200,32,0,0,0,0,1540543001590104,36609426,1540543072018884,1540542965748328,15
311,224,0,0,0,224,0,224,224,0,0,0,0,0,0,0,0,0,24,20,4464,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
312,160,0,0,0,160,0,160,160,0,0,0,0,0,0,0,0,0,24,20,6249,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
313,141,0,0,0,141,0,141,141,0,0,0,0,0,0,0,0,0,24,20,7092,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
314,274,0,0,0,274,0,274,274,0,0,0,0,0,0,0,0,0,32,32,3649,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
315,369,0,0,0,369,0,369,369,0,0,0,0,0,0,0,0,0,24,20,2710,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
316,170,0,0,0,170,0,170,170,0,0,0,0,0,0,0,0,0,24,20,5882,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
317,152,0,0,0,152,0,152,152,0,0,0,0,0,0,0,0,0,24,20,6578,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
318,247,0,0,0,247,0,247,247,0,0,0,0,0,0,0,0,0,32,32,4048,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
319,94,0,0,0,94,0,94,94,0,0,0,0,0,0,0,0,0,24,20,10638,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
320,83,0,0,0,83,0,83,83,0,0,0,0,0,0,0,0,0,24,20,12048,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
321,112,0,0,0,112,0,112,112,0,0,0,0,0,0,0,0,0,24,20,8928,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
322,106253346,0,0,0,4829697,7132899,15032252,7,106252755,9659341,7451986,15032538,49,10625209,7092361,15032731,207,392,360,0,160,14,32,1064,0,10,22,14,0,29200,32,0,0,0,0,1540543001602125,36602501,1540543072029878,1540542965777267,15
323,96,0,0,0,96,0,96,96,0,0,0,0,0,0,0,0,0,24,20,10416,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
324,234,0,0,0,234,0,234,234,0,0,0,0,0,0,0,0,0,24,20,4273,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
325,221,0,0,0,110,143,212,9,221,221,0,221,221,0,0,0,0,64,32,4524,0,0,0,0,1,0,3,0,0,1073,32,0,0,0,0,1540543004584961,0,1540543004584961,1540543004584961,15
326,106270308,0,0,0,4830468,7132055,15035702,8,106269825,9660893,7449278,15036048,33,10627018,7088714,15035852,141,392,360,0,161,14,32,1077,0,10,22,15,0,29200,32,0,0,0,0,1540543001591356,36608992,1540543072020501,1540542965750948,15
327,103,0,0,0,103,0,103,103,0,0,0,0,0,0,0,0,0,32,32,9708,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
328,145,0,0,0,145,0,145,145,0,0,0,0,0,0,0,0,0,24,20,6896,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
329,197,0,0,0,197,0,197,197,0,0,0,0,0,0,0,0,0,24,20,5076,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
330,196,0,0,0,196,0,196,196,0,0,0,0,0,0,0,0,0,24,20,5102,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
331,169,0,0,0,169,0,169,169,0,0,0,0,0,0,0,0,0,24,20,5917,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
332,79,0,0,0,79,0,79,79,0,0,0,0,0,0,0,0,0,24,20,12658,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
333,52,0,0,0,52,0,52,52,0,0,0,0,0,0,0,0,0,24,20,19230,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
334,106226585,0,0,0,4828481,7133763,15038237,6,106226391,9656944,7455590,15038454,49,10622646,7096765,15038431,152,392,360,0,166,14,33,1136,0,10,22,14,0,29200,32,0,0,0,0,1540543001615318,36593627,1540543072038906,1540542965812740,15
335,305,0,0,0,305,0,305,305,0,0,0,0,0,0,0,0,0,24,20,3278,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
336,177,0,0,0,177,0,177,177,0,0,0,0,0,0,0,0,0,24,20,5649,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
337,250,0,0,0,250,0,250,250,0,0,0,0,0,0,0,0,0,32,32,4000,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
338,161,0,0,0,161,0,161,161,0,0,0,0,0,0,0,0,0,32,32,6211,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
339,126,0,0,0,126,0,126,126,0,0,0,0,0,0,0,0,0,24,20,7936,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
340,201,0,0,0,201,0,201,201,0,0,0,0,0,0,0,0,0,24,20,4975,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
341,92,0,0,0,92,0,92,92,0,0,0,0,0,0,0,0,0,24,20,10869,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
342,116,0,0,0,58,52,95,21,116,116,0,116,116,0,0,0,0,64,32,8620,0,0,0,0,1,0,3,0,0,1073,32,0,0,0,0,1540542965127692,0,1540542965127692,1540542965127692,15
343,146,0,0,0,146,0,146,146,0,0,0,0,0,0,0,0,0,24,20,6849,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
344,173,0,0,0,173,0,173,173,0,0,0,0,0,0,0,0,0,24,20,5780,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
345,150,0,0,0,150,0,150,150,0,0,0,0,0,0,0,0,0,24,20,6666,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
346,327,0,0,0,327,0,327,327,0,0,0,0,0,0,0,0,0,32,32,3058,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
347,450,0,0,0,450,0,450,450,0,0,0,0,0,0,0,0,0,32,32,2222,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
348,108,0,0,0,108,0,108,108,0,0,0,0,0,0,0,0,0,24,20,9259,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
349,167,0,0,0,167,0,167,167,0,0,0,0,0,0,0,0,0,32,32,5988,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
350,89,0,0,0,89,0,89,89,0,0,0,0,0,0,0,0,0,24,20,11235,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
351,95,0,0,0,95,0,95,95,0,0,0,0,0,0,0,0,0,24,20,10526,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
352,2825,0,0,0,2825,0,2825,2825,0,0,0,0,0,0,0,0,0,32,32,353,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
353,39,0,0,0,39,0,39,39,0,0,0,0,0,0,0,0,0,24,20,25641,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
354,94,0,0,0,94,0,94,94,0,0,0,0,0,0,0,0,0,24,20,10638,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
355,187,0,0,0,187,0,187,187,0,0,0,0,0,0,0,0,0,24,20,5347,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
356,109,0,0,0,109,0,109,109,0,0,0,0,0,0,0,0,0,24,20,9174,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
357,263,0,0,0,263,0,263,263,0,0,0,0,0,0,0,0,0,32,32,3802,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
358,193,0,0,0,193,0,193,193,0,0,0,0,0,0,0,0,0,24,20,5181,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
359,144,0,0,0,144,0,144,144,0,0,0,0,0,0,0,0,0,24,20,6944,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
360,106224669,0,0,0,4828394,7133924,15039680,6,106224165,9656742,7455977,15039798,26,10622449,7097267,15040184,121,392,360,0,120,12,24,620,0,10,22,12,0,29200,32,0,0,0,0,1540543001617337,36592761,1540543072041160,1540542965817120,15
361,78,0,0,0,78,0,78,78,0,0,0,0,0,0,0,0,0,24,20,12820,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
362,178,0,0,0,178,0,178,178,0,0,0,0,0,0,0,0,0,24,20,5617,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
363,190,0,0,0,190,0,190,190,0,0,0,0,0,0,0,0,0,24,20,5263,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
364,191,0,0,0,191,0,191,191,0,0,0,0,0,0,0,0,0,32,32,5235,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
365,104,0,0,0,104,0,104,104,0,0,0,0,0,0,0,0,0,24,20,9615,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
366,132,0,0,0,132,0,132,132,0,0,0,0,0,0,0,0,0,24,20,7575,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
367,52,0,0,0,52,0,52,52,0,0,0,0,0,0,0,0,0,24,20,19230,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
368,363,0,0,0,363,0,363,363,0,0,0,0,0,0,0,0,0,32,32,2754,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
369,303,0,0,0,303,0,303,303,0,0,0,0,0,0,0,0,0,24,20,3300,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
370,57,0,0,0,57,0,57,57,0,0,0,0,0,0,0,0,0,24,20,17543,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
371,123,0,0,0,123,0,123,123,0,0,0,0,0,0,0,0,0,24,20,8130,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
372,151,0,0,0,151,0,151,151,0,0,0,0,0,0,0,0,0,24,20,6622,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
373,89,0,0,0,89,0,89,89,0,0,0,0,0,0,0,0,0,24,20,11235,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
374,447,0,0,0,447,0,447,447,0,0,0,0,0,0,0,0,0,24,20,2237,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
375,1296,0,0,0,1296,0,1296,1296,0,0,0,0,0,0,0,0,0,32,32,771,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
376,245,0,0,0,245,0,245,245,0,0,0,0,0,0,0,0,0,24,20,4081,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
377,97,0,0,0,97,0,97,97,0,0,0,0,0,0,0,0,0,24,20,10309,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
378,115,0,0,0,115,0,115,115,0,0,0,0,0,0,0,0,0,24,20,8695,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
379,466,0,0,0,466,0,466,466,0,0,0,0,0,0,0,0,0,32,32,2145,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
380,276,0,0,0,276,0,276,276,0,0,0,0,0,0,0,0,0,32,32,3623,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
381,347,0,0,0,347,0,347,347,0,0,0,0,0,0,0,0,0,24,20,2881,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
382,192,0,0,0,192,0,192,192,0,0,0,0,0,0,0,0,0,24,20,5208,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
383,95,0,0,0,95,0,95,95,0,0,0,0,0,0,0,0,0,24,20,10526,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
384,112,0,0,0,112,0,112,112,0,0,0,0,0,0,0,0,0,24,20,8928,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
385,273,0,0,0,273,0,273,273,0,0,0,0,0,0,0,0,0,32,32,3663,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
386,135,0,0,0,135,0,135,135,0,0,0,0,0,0,0,0,0,24,20,7407,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
387,134,0,0,0,134,0,134,134,0,0,0,0,0,0,0,0,0,24,20,7462,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
388,104,0,0,0,104,0,104,104,0,0,0,0,0,0,0,0,0,24,20,9615,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
389,105,0,0,0,105,0,105,105,0,0,0,0,0,0,0,0,0,24,20,9523,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
390,106249158,0,0,0,4829507,7133032,15032809,5,106248684,9658971,7452483,15032958,102,10624883,7092813,15033283,233,392,360,0,161,13,32,1069,0,10,22,14,0,29200,32,0,0,0,0,1540543001603737,36601343,1540543072030918,1540542965782412,15
391,104,0,0,0,104,0,104,104,0,0,0,0,0,0,0,0,0,24,20,9615,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
392,118,0,0,0,118,0,118,118,0,0,0,0,0,0,0,0,0,24,20,8474,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
393,118,0,0,0,118,0,118,118,0,0,0,0,0,0,0,0,0,24,20,8474,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
394,195,0,0,0,195,0,195,195,0,0,0,0,0,0,0,0,0,24,20,5128,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
395,54,0,0,0,54,0,54,54,0,0,0,0,0,0,0,0,0,24,20,18518,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
396,329,0,0,0,329,0,329,329,0,0,0,0,0,0,0,0,0,24,20,3039,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
397,105209734,0,0,0,4782260,7163077,15042920,10,105209227,9564475,7579039,15042986,129,10520955,7255567,15043427,252,392,360,0,123,11,25,637,0,10,22,12,0,29200,32,0,0,0,0,1540543001910910,36296036,1540543072046682,1540542966837541,15
398,300,0,0,0,300,0,300,300,0,0,0,0,0,0,0,0,0,24,20,3333,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
399,128,0,0,0,128,0,128,128,0,0,0,0,0,0,0,0,0,24,20,7812,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
400,132,0,0,0,132,0,132,132,0,0,0,0,0,0,0,0,0,24,20,7575,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
401,106269500,0,0,0,4830431,7132146,15034572,6,106269131,9660830,7449555,15034982,56,10626611,7089596,15034685,242,392,360,0,161,14,32,1072,0,10,22,14,0,29200,32,0,0,0,0,1540543001593866,36607578,1540543072023203,1540542965754242,15
402,177,0,0,0,177,0,177,177,0,0,0,0,0,0,0,0,0,24,20,5649,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
403,128,0,0,0,128,0,128,128,0,0,0,0,0,0,0,0,0,24,20,7812,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
404,290,0,0,0,290,0,290,290,0,0,0,0,0,0,0,0,0,32,32,3448,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
405,327,0,0,0,327,0,327,327,0,0,0,0,0,0,0,0,0,24,20,3058,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
406,242,0,0,0,242,0,242,242,0,0,0,0,0,0,0,0,0,32,32,4132,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
407,94,0,0,0,94,0,94,94,0,0,0,0,0,0,0,0,0,24,20,10638,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
408,109,0,0,0,109,0,109,109,0,0,0,0,0,0,0,0,0,24,20,9174,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
409,141,0,0,0,141,0,141,141,0,0,0,0,0,0,0,0,0,24,20,7092,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
410,298,0,0,0,298,0,298,298,0,0,0,0,0,0,0,0,0,32,32,3355,0,0,0,0,1,0,2,0,0,1074,32,0,0,0,0,0,0,0,0,15
411,134,0,0,0,134,0,134,134,0,0,0,0,0,0,0,0,0,24,20,7462,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
412,67,0,0,0,67,0,67,67,0,0,0,0,0,0,0,0,0,24,20,14925,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
413,174,0,0,0,174,0,174,174,0,0,0,0,0,0,0,0,0,24,20,5747,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
414,188,0,0,0,188,0,188,188,0,0,0,0,0,0,0,0,0,24,20,5319,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
415,96,0,0,0,96,0,96,96,0,0,0,0,0,0,0,0,0,24,20,10416,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
416,194,0,0,0,194,0,194,194,0,0,0,0,0,0,0,0,0,24,20,5154,0,0,0,0,0,0,1,0,0,1024,24,0,0,0,0,0,0,0,0,15
